time,ax,ay,az,atotal
6.550,4.27,-3.91,-1.43,5.96
6.560,1.30,-6.86,-0.46,7.00
6.570,0.36,-9.18,-0.19,9.19
6.580,0.39,-11.05,-0.78,11.08
6.590,0.62,-12.40,-2.26,12.62
6.600,0.83,-13.80,-3.90,14.36
6.610,-0.09,-15.26,-5.53,16.23
6.620,-2.54,-16.57,-7.13,18.22
6.630,-5.32,-17.81,-8.06,20.26
6.640,-7.04,-18.55,-8.26,21.49
6.650,-7.61,-18.37,-7.99,21.43
6.661,-7.04,-17.83,-7.53,20.59
6.670,-5.34,-16.94,-6.62,18.96
6.681,-3.86,-16.14,-5.12,17.37
6.690,-2.49,-15.86,-3.40,16.41
6.700,-1.52,-16.02,-2.29,16.25
6.710,-1.29,-16.05,-1.60,16.18
6.720,-1.00,-15.59,-0.91,15.65
6.731,-0.00,-14.85,-0.63,14.86
6.741,1.67,-13.68,-1.40,13.85
6.751,3.86,-12.17,-2.23,12.96
6.761,6.10,-10.50,-2.22,12.34
6.771,7.82,-8.75,-1.64,11.85
6.781,9.19,-7.08,-1.02,11.65
6.791,9.35,-4.96,-0.65,10.60
6.801,6.65,-3.24,-2.21,7.72
6.811,0.39,-2.92,-5.71,6.42
6.821,-4.63,-0.48,-6.10,7.67
6.831,0.56,6.32,-1.71,6.57
6.841,16.73,12.86,2.20,21.22
6.851,33.65,19.21,3.24,38.88
6.861,42.25,24.88,2.45,49.09
6.871,40.15,25.84,0.39,47.75
6.881,28.83,22.56,-1.19,36.62
6.891,15.84,16.60,-0.65,22.95
6.901,5.53,10.85,0.88,12.21
6.911,-1.91,6.60,2.45,7.29
6.921,-6.56,4.25,3.09,8.41
6.931,-8.89,2.97,2.34,9.66
6.941,-8.84,2.05,1.23,9.16
6.951,-7.76,1.62,0.20,7.93
6.961,-8.39,1.03,-1.44,8.57
6.971,-11.16,-0.40,-2.63,11.47
6.981,-14.41,-2.27,-1.81,14.70
6.992,-16.20,-3.61,0.04,16.60
7.001,-15.92,-3.87,2.37,16.56
7.012,-14.56,-3.04,4.88,15.66
7.022,-12.47,-1.76,6.94,14.38
7.032,-9.58,-0.55,8.35,12.72
7.042,-7.59,0.30,8.71,11.56
7.052,-7.78,0.26,8.25,11.34
7.062,-9.46,-0.17,7.12,11.84
7.072,-11.22,-0.52,5.80,12.64
7.082,-12.42,-0.59,5.32,13.52
7.092,-11.74,0.11,5.76,13.08
7.102,-8.85,1.60,6.38,11.02
7.112,-4.48,3.36,7.05,9.00
7.122,-1.12,5.03,7.92,9.45
7.132,0.99,6.21,8.57,10.63
7.142,3.38,7.07,9.17,12.06
7.152,5.58,7.95,9.83,13.82
7.162,6.65,8.56,9.18,14.20
7.172,4.64,9.34,7.79,13.02
7.182,0.06,11.20,8.61,14.13
7.192,1.06,14.23,11.71,18.46
7.202,10.23,18.32,14.69,25.61
7.212,20.61,19.58,15.56,32.41
7.222,26.95,18.19,12.97,35.01
7.232,28.53,17.41,8.80,34.56
7.242,27.91,14.84,3.69,31.83
7.252,25.06,10.87,-1.14,27.33
7.262,19.09,6.16,-4.69,20.61
7.272,12.02,1.38,-6.22,13.61
7.282,6.67,-2.77,-5.75,9.23
7.292,4.00,-6.09,-4.65,8.64
7.302,3.17,-8.88,-4.25,10.34
7.313,2.48,-11.31,-4.37,12.37
7.322,1.34,-13.54,-4.18,14.23
7.333,0.24,-15.58,-3.80,16.04
7.342,-1.14,-17.61,-3.46,17.98
7.353,-3.27,-19.74,-3.05,20.24
7.363,-5.59,-21.19,-2.47,22.05
7.373,-7.30,-21.32,-1.89,22.61
7.383,-7.92,-20.65,-1.95,22.21
7.393,-7.17,-19.84,-2.62,21.25
7.403,-5.47,-18.89,-3.01,19.90
7.413,-3.55,-17.98,-3.08,18.59
7.423,-2.01,-17.48,-3.21,17.89
7.433,-1.31,-17.35,-3.42,17.74
7.443,-1.67,-17.54,-3.55,17.97
7.453,-2.45,-17.77,-3.18,18.21
7.463,-3.03,-18.12,-2.36,18.52
7.473,-2.85,-18.27,-1.96,18.59
7.483,-1.29,-17.56,-2.19,17.74
7.493,1.46,-16.26,-2.38,16.50
7.503,4.91,-14.16,-2.94,15.27
7.513,8.55,-11.64,-4.26,15.06
7.523,12.22,-9.51,-5.77,16.53
7.533,14.49,-7.87,-5.97,17.54
7.543,13.22,-5.35,-3.99,14.81
7.553,7.46,-3.19,-3.10,8.68
7.563,-0.92,-2.54,-5.05,5.73
7.573,-2.45,1.82,-2.91,4.21
7.583,10.61,10.34,2.27,14.99
7.593,31.41,16.97,4.41,35.97
7.603,46.50,23.27,3.07,52.09
7.614,51.72,27.46,1.12,58.57
7.624,44.87,25.92,0.71,51.83
7.634,29.70,20.58,2.47,36.22
7.643,15.22,14.84,5.27,21.90
7.654,4.58,9.89,8.13,13.59
7.663,-2.57,6.57,10.65,12.78
7.674,-6.90,4.61,11.67,14.32
7.684,-9.07,3.39,9.84,13.81
7.694,-10.13,2.58,6.33,12.22
7.704,-11.46,1.90,2.66,11.92
7.714,-12.77,1.14,-0.43,12.82
7.724,-14.07,0.04,-1.99,14.22
7.734,-15.64,-1.07,-1.65,15.76
7.744,-16.65,-1.87,-0.30,16.76
7.754,-16.59,-2.04,1.76,16.80
7.764,-16.05,-1.71,4.40,16.73
7.774,-15.01,-1.34,6.99,16.61
7.784,-13.78,-1.02,9.29,16.65
7.794,-12.81,-0.99,10.76,16.76
7.804,-11.84,-1.26,10.95,16.18
7.814,-11.13,-1.27,10.02,15.03
7.824,-11.10,-1.13,8.41,13.97
7.834,-11.03,-0.85,6.38,12.77
7.844,-9.99,-0.03,4.27,10.87
7.854,-7.77,1.48,2.44,8.28
7.864,-4.59,3.34,1.08,5.78
7.874,-1.18,5.03,0.87,5.24
7.884,1.86,6.37,1.43,6.79
7.894,4.74,7.48,2.02,9.09
7.904,5.75,8.57,2.61,10.64
7.914,4.78,9.53,3.52,11.23
7.924,2.62,10.67,5.32,12.21
7.934,4.63,13.76,8.26,16.71
7.944,14.13,19.37,11.43,26.57
7.954,25.29,22.28,13.23,36.20
7.964,31.51,20.19,12.21,39.36
7.974,30.82,17.25,9.86,36.67
7.984,26.50,13.64,7.02,30.62
7.995,21.39,9.38,3.57,23.63
8.004,16.20,5.30,0.39,17.05
8.015,11.07,1.48,-1.90,11.33
8.024,6.53,-2.23,-3.34,7.67
8.035,3.12,-5.24,-3.97,7.28
8.045,1.24,-7.44,-4.54,8.80
8.055,0.41,-9.40,-5.14,10.72
8.065,-0.10,-11.36,-5.38,12.57
8.075,-0.07,-13.36,-5.32,14.38
8.085,-0.22,-15.44,-4.93,16.21
8.095,-1.52,-17.37,-4.39,17.98
8.105,-3.77,-19.13,-3.86,19.87
8.115,-6.27,-20.53,-3.26,21.72
8.125,-8.91,-21.52,-2.98,23.48
8.135,-11.15,-21.99,-3.07,24.85
8.145,-11.30,-21.77,-3.25,24.74
8.155,-9.13,-20.63,-3.30,22.80
8.165,-6.15,-18.98,-2.61,20.12
8.175,-2.75,-17.69,-1.85,17.99
8.185,1.00,-16.26,-1.72,16.38
8.195,3.80,-15.05,-1.94,15.65
8.205,4.45,-14.49,-1.99,15.29
8.215,4.12,-14.35,-1.56,15.01
8.225,3.87,-14.06,-1.06,14.62
8.235,4.42,-13.15,-0.68,13.89
8.245,6.02,-11.63,-0.47,13.10
8.255,8.18,-9.74,-0.49,12.73
8.265,10.00,-7.42,-0.76,12.48
8.276,9.79,-5.97,-2.21,11.68
8.285,5.15,-5.69,-5.24,9.29
8.296,0.56,-4.22,-6.31,7.61
8.305,1.86,-0.52,-3.98,4.42
8.316,10.01,3.43,-0.90,10.62
8.326,22.06,8.02,0.83,23.48
8.336,32.14,13.72,0.35,34.94
8.346,35.01,16.67,-0.86,38.78
8.356,30.68,15.95,-0.54,34.58
8.366,23.51,15.24,1.29,28.04
8.376,16.35,13.88,2.63,21.61
8.386,10.83,11.82,2.96,16.30
8.396,6.82,10.95,3.31,13.32
8.406,3.46,10.46,3.87,11.68
8.416,0.74,9.35,3.16,9.90
8.426,-1.64,7.90,1.14,8.15
8.436,-3.83,5.96,-0.27,7.09
8.446,-5.83,3.95,-0.44,7.06
8.456,-8.50,2.59,0.21,8.89
8.466,-11.54,1.62,1.17,11.71
8.476,-13.92,0.60,2.53,14.16
8.486,-15.30,0.01,4.57,15.96
8.496,-16.13,-0.27,6.73,17.48
8.506,-16.59,0.00,8.87,18.81
8.516,-16.29,0.61,10.69,19.49
8.526,-15.40,1.06,11.62,19.32
8.536,-14.47,1.37,11.71,18.67
8.546,-13.37,1.68,11.43,17.67
8.556,-11.53,2.20,11.15,16.19
8.566,-9.56,3.10,10.90,14.82
8.576,-8.33,3.80,10.60,14.00
8.586,-7.45,4.46,9.97,13.22
8.596,-6.29,5.20,9.28,12.36
8.606,-4.49,5.74,8.42,11.14
8.617,-1.53,6.28,7.52,9.92
8.626,3.78,7.65,5.76,10.29
8.636,10.14,9.98,2.67,14.48
8.646,14.94,11.47,-0.36,18.84
8.657,15.77,10.92,-0.88,19.20
8.667,15.55,10.54,2.46,18.94
8.677,20.01,12.56,7.02,24.65
8.687,27.84,13.97,8.11,32.19
8.697,32.13,12.19,5.29,34.77
8.707,31.51,10.76,2.34,33.38
8.717,28.47,9.27,0.31,29.95
8.727,24.22,6.26,-2.03,25.10
8.737,18.72,3.20,-4.72,19.57
8.747,13.09,0.61,-7.20,14.95
8.757,7.84,-1.74,-8.27,11.53
8.767,3.36,-3.76,-7.99,9.45
8.777,0.26,-5.80,-6.72,8.88
8.787,-1.77,-7.87,-5.22,9.61
8.797,-2.93,-10.04,-3.84,11.14
8.807,-3.65,-12.31,-2.47,13.07
8.817,-4.48,-14.66,-1.09,15.37
8.827,-5.79,-16.72,-0.06,17.69
8.837,-7.68,-18.49,0.44,20.03
8.847,-9.63,-20.10,0.43,22.29
8.857,-11.73,-21.31,-0.11,24.33
8.867,-13.75,-22.04,-1.08,26.00
8.877,-15.01,-22.44,-1.86,27.06
8.887,-15.04,-22.39,-2.14,27.06
8.897,-13.28,-21.67,-1.82,25.48
8.907,-9.85,-20.86,-1.29,23.10
8.917,-6.00,-20.31,-0.65,21.19
8.927,-2.66,-19.96,-0.05,20.14
8.937,-0.09,-19.67,0.33,19.67
8.947,2.43,-19.30,0.91,19.47
8.957,5.13,-18.19,1.55,18.96
8.968,6.68,-16.56,2.07,17.97
8.977,7.01,-14.67,3.01,16.53
8.987,6.77,-12.77,4.11,15.03
8.998,6.97,-10.69,4.62,13.57
9.008,8.35,-8.13,3.54,12.18
9.018,10.11,-5.46,-0.02,11.49
9.028,8.60,-3.16,-4.99,10.43
9.038,6.87,1.50,-7.29,10.12
9.048,11.77,8.13,-4.42,14.97
9.058,23.19,12.49,0.05,26.34
9.068,33.07,15.40,2.22,36.54
9.078,36.51,18.37,2.04,40.92
9.088,33.68,19.10,1.09,38.73
9.098,26.36,17.01,0.77,31.38
9.108,17.34,14.69,2.03,22.82
9.118,8.73,12.06,3.71,15.34
9.128,2.01,9.06,5.08,10.58
9.138,-2.74,7.19,6.26,9.92
9.148,-5.90,6.45,6.60,10.95
9.158,-8.15,5.80,5.31,11.33
9.168,-10.08,5.10,3.42,11.80
9.178,-11.51,4.31,2.09,12.46
9.188,-11.57,3.71,1.02,12.19
9.198,-10.41,4.01,0.08,11.15
9.208,-10.65,4.43,-0.16,11.54
9.218,-11.81,4.08,0.91,12.53
9.228,-13.05,3.80,2.71,13.86
9.238,-14.50,3.84,4.81,15.75
9.248,-15.66,3.76,6.92,17.53
9.258,-16.32,3.93,8.91,19.01
9.268,-14.81,4.70,10.41,18.71
9.278,-10.60,6.60,10.37,16.23
9.288,-6.19,8.48,9.19,13.96
9.299,-3.13,9.13,8.54,12.89
9.308,-0.69,9.26,8.37,12.50
9.319,1.13,9.51,8.50,12.80
9.329,2.39,9.76,8.33,13.05
9.339,5.57,9.81,7.66,13.63
9.349,10.43,10.28,6.79,16.14
9.359,14.43,10.09,4.88,18.27
9.369,16.06,9.19,3.50,18.84
9.379,16.23,9.51,4.41,19.32
9.389,18.19,12.08,5.58,22.53
9.399,21.91,13.00,5.32,26.02
9.409,24.86,10.70,3.75,27.33
9.419,22.76,8.34,0.42,24.25
9.429,19.10,6.90,-2.97,20.52
9.439,17.22,6.18,-4.89,18.94
9.449,16.08,4.92,-6.49,18.03
9.459,14.26,3.00,-6.52,15.97
9.469,10.95,0.42,-4.88,12.00
9.479,6.57,-3.36,-2.79,7.89
9.489,1.64,-7.24,-0.72,7.46
9.499,-3.16,-10.74,0.68,11.22
9.509,-7.00,-13.77,1.65,15.54
9.519,-10.12,-16.33,2.13,19.33
9.529,-12.33,-18.83,2.16,22.61
9.539,-13.58,-21.06,2.29,25.16
9.549,-14.53,-22.81,2.39,27.15
9.559,-15.89,-24.18,2.30,29.03
9.569,-17.30,-24.61,2.25,30.17
9.579,-17.79,-24.09,2.23,30.04
9.589,-16.77,-22.98,2.22,28.53
9.600,-13.60,-21.75,1.67,25.71
9.609,-8.46,-19.81,0.49,21.55
9.620,-2.99,-17.38,-0.93,17.66
9.630,1.75,-15.38,-1.90,15.60
9.640,5.72,-13.82,-2.53,15.17
9.650,8.27,-12.37,-3.51,15.28
9.660,8.65,-11.74,-4.27,15.20
9.670,8.48,-11.93,-3.87,15.13
9.680,8.45,-10.82,-2.46,13.95
9.690,8.81,-8.34,-0.92,12.16
9.700,10.70,-5.45,-0.10,12.01
9.710,14.37,-2.83,-0.86,14.67
9.720,18.43,-0.23,-2.82,18.65
9.730,21.41,0.62,-5.22,22.04
9.740,18.71,-1.72,-9.09,20.88
9.750,10.54,-1.21,-11.74,15.82
9.760,9.28,4.00,-8.90,13.47
9.770,18.21,6.95,-4.79,20.08
9.780,29.05,10.25,-3.64,31.02
9.790,37.25,15.69,-3.72,40.59
9.800,40.07,17.67,-3.63,43.94
9.810,33.49,15.48,-1.77,36.94
9.820,20.22,11.34,2.42,23.31
9.830,5.14,7.40,6.76,11.26
9.840,-7.80,4.49,10.08,13.51
9.850,-15.20,2.39,11.50,19.21
9.860,-17.18,1.58,10.62,20.26
9.870,-16.29,2.12,8.44,18.47
9.880,-14.31,2.76,5.66,15.63
9.890,-12.35,3.39,2.98,13.15
9.901,-11.31,3.32,0.97,11.83
9.910,-12.45,3.07,1.12,12.87
9.920,-14.48,2.35,3.58,15.10
9.930,-15.82,1.70,6.72,17.27
9.941,-17.00,1.63,9.36,19.48
9.950,-17.85,2.19,11.15,21.16
9.961,-17.33,3.08,11.97,21.29
9.971,-15.25,4.08,11.85,19.74
9.981,-12.54,4.93,10.78,17.25
9.991,-9.67,5.93,9.32,14.68
10.001,-7.18,7.22,7.81,12.83
10.011,-5.53,8.36,6.20,11.79
10.021,-4.64,8.94,4.90,11.20
10.031,-4.26,8.94,4.38,10.83
10.041,-3.32,8.80,4.22,10.31
10.051,-0.97,9.19,3.76,9.98
10.061,1.76,9.49,3.10,10.14
10.071,3.72,9.36,2.65,10.42
10.081,5.00,9.30,2.98,10.97
10.091,6.68,9.21,3.65,11.95
10.101,8.97,9.61,4.43,13.87
10.111,11.09,11.37,5.64,16.86
10.121,14.48,15.67,7.47,22.60
10.131,20.87,20.38,8.08,30.27
10.141,26.73,21.69,6.08,34.95
10.151,29.74,19.43,3.99,35.75
10.161,32.32,18.56,2.52,37.36
10.171,34.95,15.76,-0.39,38.34
10.181,34.12,10.56,-3.65,35.91
10.191,28.25,4.63,-4.14,28.92
10.201,19.05,-0.87,-2.63,19.25
10.211,10.99,-5.84,-0.03,12.45
10.221,6.40,-10.39,2.30,12.41
10.231,3.76,-14.29,3.12,15.11
10.242,1.81,-17.71,3.17,18.08
10.251,0.11,-20.13,3.27,20.39
10.261,-1.11,-21.84,3.09,22.09
10.271,-1.69,-23.58,2.26,23.75
10.282,-1.98,-24.90,0.68,24.99
10.292,-2.65,-25.34,-0.97,25.50
10.302,-3.82,-25.22,-1.79,25.57
10.312,-5.18,-24.70,-1.91,25.31
10.322,-6.07,-23.98,-1.62,24.79
10.332,-5.66,-23.40,-0.94,24.09
10.342,-4.67,-22.89,-0.52,23.37
10.352,-4.23,-22.30,-0.53,22.70
10.362,-4.02,-22.02,-0.65,22.39
10.372,-3.74,-22.02,-0.82,22.35
10.382,-2.99,-21.61,-0.92,21.83
10.392,-2.18,-21.11,-0.79,21.23
10.402,-1.69,-20.71,-0.70,20.79
10.412,-0.53,-19.95,-0.87,19.97
10.422,1.99,-18.85,-1.71,19.03
10.432,5.30,-17.30,-3.32,18.39
10.442,8.32,-14.65,-4.32,17.39
10.452,10.20,-11.49,-4.44,15.99
10.462,9.25,-9.43,-5.54,14.32
10.472,4.51,-7.24,-7.40,11.29
10.482,1.98,-1.25,-6.40,6.81
10.492,10.28,7.79,-3.44,13.35
10.502,27.72,15.74,-2.39,31.97
10.512,43.07,22.52,-3.79,48.75
10.522,49.45,27.49,-3.78,56.70
10.532,45.94,28.27,-2.24,53.98
10.542,33.53,25.54,0.00,42.14
10.552,18.81,21.56,3.26,28.80
10.563,6.65,17.59,5.83,19.69
10.572,-1.67,13.97,6.08,15.32
10.583,-6.83,11.01,4.64,13.76
10.593,-9.82,8.67,2.36,13.31
10.603,-11.62,6.49,0.02,13.32
10.613,-12.20,4.74,-1.73,13.20
10.623,-11.60,3.79,-3.13,12.60
10.633,-12.23,2.73,-3.33,12.96
10.643,-13.89,1.08,-0.89,13.96
10.653,-15.89,-0.47,3.06,16.19
10.663,-17.78,-1.72,7.11,19.22
10.673,-19.67,-2.28,10.76,22.53
10.683,-21.24,-1.92,13.89,25.45
10.693,-20.45,-0.60,15.45,25.64
10.703,-16.91,1.43,14.80,22.52
10.713,-12.54,3.16,12.69,18.12
10.723,-8.85,5.03,10.94,14.94
10.733,-6.08,6.79,9.74,13.34
10.743,-3.71,7.84,9.09,12.57
10.753,-0.53,9.13,8.76,12.66
10.763,3.91,11.32,8.33,14.59
10.773,9.49,13.86,7.51,18.40
10.783,15.47,16.30,5.90,23.24
10.793,18.45,17.58,4.70,25.92
10.803,20.41,20.09,5.27,29.12
10.813,26.02,25.51,5.80,36.90
10.823,34.75,28.05,3.38,44.78
10.833,41.24,24.50,-0.17,47.97
10.843,39.93,19.53,-3.75,44.61
10.853,33.45,13.95,-5.80,36.70
10.863,26.04,8.29,-6.72,28.14
10.873,18.49,2.70,-7.09,19.99
10.883,11.26,-2.36,-6.30,13.12
10.893,5.86,-6.61,-4.45,9.89
10.904,1.95,-10.71,-2.74,11.22
10.913,-1.30,-14.22,-1.03,14.32
10.923,-3.70,-17.01,0.99,17.44
10.933,-4.90,-19.49,2.25,20.22
10.944,-4.85,-22.38,2.60,23.05
10.954,-5.02,-24.60,2.77,25.26
10.964,-6.04,-25.31,2.69,26.16
10.974,-7.56,-25.39,1.72,26.55
10.984,-8.68,-25.44,0.26,26.88
10.994,-9.27,-24.79,-1.12,26.49
11.004,-9.17,-23.24,-2.06,25.07
11.014,-8.03,-21.44,-2.55,23.04
11.024,-6.03,-19.81,-2.85,20.90
11.034,-3.36,-18.26,-3.03,18.81
11.044,-0.37,-16.85,-3.39,17.19
11.054,2.39,-15.39,-3.67,16.00
11.064,5.09,-13.81,-3.80,15.20
11.074,7.69,-12.24,-4.10,15.02
11.084,9.11,-10.82,-4.01,14.70
11.094,9.01,-9.70,-3.04,13.59
11.104,7.93,-9.16,-2.04,12.29
11.114,6.67,-8.73,-1.22,11.05
11.124,6.11,-7.67,-1.05,9.86
11.134,6.75,-5.95,-2.02,9.22
11.144,9.07,-3.18,-2.88,10.03
11.154,12.55,-0.17,-4.01,13.18
11.164,12.45,0.85,-7.40,14.51
11.174,9.57,3.25,-10.10,14.29
11.185,9.71,8.48,-8.61,15.50
11.194,13.15,11.58,-4.73,18.15
